0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,0.03999999910593033,0.0
0,0.03839999809861183,0.0
0,0.03686399757862091,0.0
0,0.03538943827152252,0.0
0,0.03397386148571968,0.0
0,0.03261490538716316,0.0
0,0.0313103087246418,0.0
0,0.030057895928621292,0.0
0,0.02885557897388935,0.0
0,0.027701355516910553,0.0
0,0.026593301445245743,0.0
0,0.025529569014906883,0.0
0,0.024508384987711906,0.0
0,0.023528048768639565,0.0
0,0.022586926817893982,0.0
0,0.021683448925614357,0.0
0,0.02081611007452011,0.0
0,0.01998346485197544,0.0
0,0.01918412558734417,0.0
0,0.018416760489344597,0.0
0,0.0176800899207592,0.0
0,0.01697288639843464,0.0
0,0.016293970867991447,0.0
0,0.015642210841178894,0.0
0,0.015016522258520126,0.0
0,0.014415861107409,0.0
0,0.013839226216077805,0.0
0,0.013285656459629536,0.0
0,0.012754229828715324,0.0
0,0.012244060635566711,0.0
0,0.011754297651350498,0.0
0,0.011284125037491322,0.0
0,0.01083275955170393,0.0
0,0.010399448685348034,0.0
0,0.009983470663428307,0.0
0,0.00958413165062666,0.0
0,0.009200765751302242,0.0
0,0.008832735009491444,0.0
0,0.008479425683617592,0.0
0,0.008140248246490955,0.0
0,0.007814638316631317,0.0
0,0.007502052467316389,0.0
0,0.007201970089226961,0.0
0,0.006913891062140465,0.0
0,0.006637335289269686,0.0
0,0.006371841765940189,0.0
0,0.006116968113929033,0.0
0,0.0058722891844809055,0.0
0,0.005637397523969412,0.0
0,0.005411901511251926,0.0
0,0.005195425357669592,0.0
0,0.004987608175724745,0.0
0,0.004788103513419628,0.0
0,0.0045965793542563915,0.0
0,0.004412716254591942,0.0
0,0.004236207343637943,0.0
0,0.004066758789122105,0.0
0,0.0039040884003043175,0.0
0,0.0037479246966540813,0.0
0,0.003598007606342435,0.0
0,0.0034540873020887375,0.0
0,0.003315923735499382,0.0
0,0.003183286637067795,0.0
0,0.0030559550505131483,0.0
0,0.002933716867119074,0.0
0,0.0028163681272417307,0.0
0,0.0027037132531404495,0.0
0,0.0025955645833164454,0.0
0,0.00249174190685153,0.0
0,0.002392072230577469,0.0
0,0.002296389313414693,0.0
0,0.002204533666372299,0.0
0,0.0021163523197174072,0.0
0,0.0020316981244832277,0.0
0,0.0019504301017150283,0.0
0,0.0018724128603935242,0.0
0,0.0017975162481889129,0.0
0,0.0017256155842915177,0.0
0,0.001656590960919857,0.0
0,0.001590327243320644,0.0
0,0.0015267140697687864,0.0
0,0.001465645502321422,0.0
0,0.0014070196775719523,0.0
0,0.0013507388066500425,0.0
0,0.001296709175221622,0.0
0,0.0012448407942429185,0.0
0,0.0011950471671298146,0.0
0,0.0011472452897578478,0.0
0,0.0011013554176315665,0.0
0,0.0010573011822998524,0.0
0,0.0010150091256946325,0.0
0,0.0009744087583385408,0.0
0,0.0009354323847219348,0.0
0,0.0008980150450952351,0.0
0,0.0008620943990536034,0.0
0,0.0008276106091216207,0.0
0,0.0007945061661303043,0.0
0,0.0007627258892171085,0.0
0,0.0007322168094106019,0.0
0,0.000702928111422807,0.0
0,0.0006748109590262175,0.0
0,0.000647818495053798,0.0
0,0.0006219057249836624,0.0
0,0.0005970294587314129,0.0
0,0.0005731482524424791,0.0
0,0.0005502222920767963,0.0
0,0.0005282133934088051,0.0
0,0.0005070848274044693,0.0
0,0.0004868014366365969,0.0
0,0.00046732937335036695,0.0
0,0.0004486361867748201,0.0
0,0.00043069073581136763,0.0
0,0.00041346310172230005,0.0
0,0.00039692455902695656,0.0
0,0.0003810475755017251,0.0
0,0.00036580566666089,0.0
0,0.00035117342486046255,0.0
0,0.0003371264901943505,0.0
0,0.0003236414340790361,0.0
0,0.0003106957592535764,0.0
0,0.00029826792888343334,0.0
0,0.0002863371919374913,0.0
0,0.00027488369960337877,0.0
0,0.00026388835976831615,0.0
0,0.00025333280791528523,0.0
0,0.0002431994944345206,0.0
0,0.0002334715100005269,0.0
0,0.00022413264377973974,0.0
0,0.00021516733977477998,0.0
0,0.00020656063861679286,0.0
0,0.00019829820666927844,0.0
0,0.0001903662778204307,0.0
0,0.00018275162437930703,0.0
0,0.00017544155707582831,0.0
0,0.0001684238959569484,0.0
0,0.00016168694128282368,0.0
0,0.00015521945897489786,0.0
0,0.00014901068061590195,0.0
0,0.00014305024524219334,0.0
0,0.0001373282284475863,0.0
0,0.00013183509872760624,0.0
0,0.0001265616883756593,0.0
0,0.00012149921531090513,0.0
0,0.00011663924669846892,0.0
0,0.00011197367712156847,0.0
0,0.00010749472858151421,0.0
